customerid,loannumber,approveddate,loanamount,totaldue,termdays,good_bad_flag
8a858fab5a83f26a015a847501d65abb,5,2017-07-26 13:32:46,20000.0,24500.0,30,Good
8a858fb35a6b3924015a6b8d201e3239,5,2017-07-10 15:24:34,10000.0,11500.0,15,Bad
8a858fbd59b080790159b0afab650fed,8,2017-07-13 14:03:11,10000.0,11500.0,15,Good
8a858fc45c5f93be015c5fd6a7c91478,3,2017-07-19 09:44:09,10000.0,11500.0,15,Good
8a858fca5c830943015c86ee73095c82,2,2017-07-16 07:59:34,10000.0,13000.0,30,Good
8a858fce5bf8129c015bf8c5b6694438,3,2017-07-17 08:38:11,10000.0,13000.0,30,Good
8a858fd45a4260bc015a461db91a3615,5,2017-07-14 13:24:40,20000.0,24500.0,30,Good
8a858fd95c3b5bca015c3bd6c30d2102,3,2017-07-11 18:04:30,10000.0,13000.0,30,Good
8a858fde580afd48015818eda53830c8,11,2017-07-13 21:50:37,20000.0,22250.0,15,Good
8a858fed5a27f0a4015a2815a51516ae,3,2017-07-25 17:28:07,10000.0,11500.0,15,Good
8a858ffa55ca72a50155d192af9e2c0b,20,2017-07-11 15:03:34,40000.0,48000.0,60,Good
8a8588f853b1b2d40153b2bb48d41263,9,2017-07-13 04:40:10,30000.0,34500.0,30,Bad
8a858e445ca25ee3015ca6e3d4531f02,2,2017-07-17 14:07:54,10000.0,13000.0,30,Bad
8a858ec05ab27176015ab2befe283801,8,2017-07-27 16:56:07,20000.0,24500.0,30,Bad
8a858f0f5bfd79d2015c0d8fe4de6296,2,2017-07-28 00:14:29,10000.0,13000.0,30,Bad
8a858f7057b918e40157d465d8725583,9,2017-07-04 06:48:34,40000.0,48000.0,60,Bad
8a858fab5cd5e1a7015ce4f4759405e8,2,2017-07-21 19:56:10,10000.0,11500.0,15,Bad
8a858ff35af1c396015af1fc915018ca,6,2017-07-14 21:46:29,30000.0,39000.0,60,Bad
8a85882653e2eb990153f0f8a8520c4b,8,2017-07-20 08:08:21,25000.0,27500.0,30,Good
8a8588ae53f1cb7c015414160f0175bc,8,2017-07-25 16:01:34,40000.0,44000.0,30,Good
8a8588f853b1b2d40153b54512b22405,2,2017-07-11 21:53:13,10000.0,13000.0,30,Good
8a858953548fb0c0015497256a1f4a6d,8,2017-07-21 16:01:23,20000.0,22000.0,30,Good
8a8589b953d0be470153e043e57e2d79,21,2017-07-25 18:13:32,50000.0,52500.0,30,Good
8a858e0156b782a10156bbef39622867,4,2017-07-24 05:18:45,10000.0,13000.0,30,Bad
8a858fe25b8c4e5c015b8ca60f8a23f6,6,2017-07-04 19:01:12,20000.0,24500.0,30,Bad
8a858feb5bfcf5e3015bfd3379fc27e0,2,2017-07-20 08:55:15,10000.0,11500.0,15,Good
8a858ff455a09f5a0155aaa450751528,12,2017-07-17 08:08:07,50000.0,55000.0,60,Bad
8a858ffd5c8d343d015c9ba2141c1da9,2,2017-07-03 11:40:17,10000.0,13000.0,30,Good
8a858e2d5bb55d46015bc61fa9492de0,3,2017-07-13 23:20:33,10000.0,13000.0,30,Bad
8a858e6d58b0cc520158b12136e119c8,2,2017-07-29 19:55:10,10000.0,11500.0,15,Bad
8a858edb5bd936e4015be280d1ce22c4,3,2017-07-21 11:17:06,10000.0,13000.0,30,Bad
8a858f0c57d3fe8e0157dcd14f854fb7,3,2017-07-27 12:46:25,10000.0,13000.0,30,Bad
8a858f3455a0d8070155c5d69e9600d4,11,2017-07-11 15:02:25,40000.0,44000.0,30,Bad
8a858f745b86e128015b86f743340dc3,4,2017-07-10 15:29:14,20000.0,24500.0,30,Bad
8a858fca5c35df2c015c3841f389641e,2,2017-07-12 00:36:35,10000.0,11500.0,15,Bad
8a8588235384a58d01538abf515f2c2b,11,2017-07-12 06:46:19,30000.0,34500.0,30,Good
8a8588d653a915270153aa2496f328dc,2,2017-07-21 08:06:03,10000.0,13000.0,30,Bad
8a8588fd53c244bc0153c7b3845e0983,14,2017-07-25 07:16:05,40000.0,48000.0,60,Bad
8a85892854a059ed0154a763515d5c43,15,2017-07-09 14:16:41,50000.0,52500.0,30,Good
8a8589a453bc422d0153c7d352751565,5,2017-07-18 10:13:57,10000.0,11500.0,15,Bad
8a8589f853f100fb01541090709d2184,4,2017-07-21 11:35:56,10000.0,11500.0,15,Good
8a858e045cd5b1d6015cd5e4a7971699,2,2017-07-07 07:38:35,10000.0,13000.0,30,Good
8a858e135c7e2eec015c81cb9dc02458,2,2017-07-15 18:27:11,10000.0,13000.0,30,Good
8a858e1d5cd58f9e015ce610e19f13f4,2,2017-07-13 16:52:07,10000.0,11500.0,15,Good
8a858e245c214660015c31e74aff1f94,2,2017-07-15 09:25:54,10000.0,13000.0,30,Good
8a858e345bd96da8015be7a730560324,3,2017-07-28 13:13:32,10000.0,13000.0,30,Good
8a858e3c5cac9fcc015cacdb715d1597,2,2017-07-11 13:20:47,10000.0,11500.0,15,Good
8a858e4357be1daf0157c96f4c915ef0,2,2017-07-28 17:15:11,10000.0,11500.0,15,Good
8a858e4b5cb1e4d7015cc28ac0be5d73,2,2017-07-15 13:21:52,10000.0,13000.0,30,Good
8a858e5856b7840c0156bb256d6e0e6a,8,2017-07-21 12:56:27,20000.0,22000.0,30,Good
8a858e6059e0a7080159ecaeb62460bb,10,2017-07-20 14:06:14,30000.0,34500.0,30,Good
8a858e655cd0642d015cd1acd55855cb,2,2017-07-20 09:42:28,10000.0,11500.0,15,Good
8a858e6c5c88d145015c8c304fd31930,2,2017-07-06 17:03:14,10000.0,13000.0,30,Good
8a858e6f5cd5e874015cd6f5634c39ad,2,2017-07-17 19:39:01,10000.0,11500.0,15,Good
8a858e785a53f8a6015a5acbb0c81532,4,2017-07-17 17:15:06,10000.0,13000.0,30,Bad
8a858e875c63d395015c72552f637255,2,2017-07-21 23:40:03,10000.0,13000.0,30,Bad
8a858e8c5d37e319015d3a77a3b6530e,2,2017-07-25 11:26:29,10000.0,13000.0,30,Good
8a858e945631db2f01563c3b2f24285c,8,2017-07-04 12:47:16,15000.0,17250.0,30,Good
8a858ea4582fcdc80158436e031007b4,3,2017-07-18 16:06:37,10000.0,11500.0,15,Good
8a858eb35c5f4a42015c6371c0486a4d,2,2017-07-11 08:14:47,10000.0,13000.0,30,Good
8a858eba5c884d2a015c96f9eed0608d,2,2017-07-23 10:11:01,10000.0,11500.0,15,Good
8a858ec655f96b320156047265df266d,11,2017-07-18 19:14:21,20000.0,21000.0,15,Good
8a858ed35aec4221015aef98c80b776d,6,2017-07-14 07:46:30,10000.0,11125.0,15,Good
8a858edb5a70bfe0015a74c641dc0122,4,2017-07-07 09:05:29,20000.0,24500.0,30,Good
8a858ee05a6b7d75015a6eda09eb0502,9,2017-07-14 10:26:17,30000.0,34500.0,30,Good
8a858ee75afc09f4015aff3cdad86a6f,4,2017-07-05 19:31:22,10000.0,13000.0,30,Good
8a858ef255c55fd60155c738de611535,14,2017-07-17 14:22:11,30000.0,34500.0,30,Good
8a858f0455d9feaf0155f787fdf02e2c,7,2017-07-19 13:25:13,20000.0,24500.0,30,Good
8a858f085a477386015a4a4e163019b5,5,2017-07-03 17:40:15,30000.0,34500.0,30,Good
8a858f0c5cc68025015cc78ad9fb348a,2,2017-07-24 21:04:16,10000.0,11500.0,15,Good
8a858f1a5b66e6d6015b670a7f721f33,4,2017-07-08 10:53:46,20000.0,24500.0,30,Good
8a858f255cb1710a015cc4e5d1cf69b5,2,2017-07-07 09:41:25,10000.0,13000.0,30,Good
8a858f3355ae6a610155b576b37d7dbb,12,2017-07-30 18:52:37,40000.0,44000.0,30,Good
8a858f3d5add42e2015ae06ea7645399,6,2017-07-29 07:50:28,20000.0,24500.0,30,Good
8a858f415ba54724015ba9b1afa11ea1,3,2017-07-24 16:34:13,10000.0,11125.0,15,Good
8a858f4c5bd8c7b2015bd902087b273c,3,2017-07-10 16:54:41,10000.0,13000.0,30,Good
8a858f565b683b56015b70b951992639,6,2017-07-20 11:03:46,30000.0,33999.9,30,Good
8a858f61560bc0e501561be28ee203dc,10,2017-07-16 11:53:29,40000.0,48000.0,60,Good
8a858f6d59d116420159d25fddf45982,7,2017-07-03 06:22:08,30000.0,39000.0,60,Good
8a858f78550ba10401551c0bf2121570,16,2017-07-29 05:19:38,25000.0,27500.0,30,Good
8a858f8d56e0c3a70156fc952cf77e8c,13,2017-07-25 10:31:19,10000.0,11500.0,15,Good
8a858ff15b8b0352015b8b110e0013a0,6,2017-07-05 08:20:57,20000.0,24500.0,30,Good
8a858ffa55ca72a50155ccf1d5e068d4,3,2017-07-11 18:14:49,10000.0,13000.0,30,Good
8a8589af547ff51b015485b51dfa66b3,4,2017-07-12 09:41:12,10000.0,13000.0,30,Bad
8a858e4f5929c3df01592ae551cb10f2,6,2017-07-18 18:37:30,20000.0,24500.0,30,Bad
8a858e7c587f3319015882b4fa1a157a,11,2017-07-25 00:08:50,30000.0,34500.0,30,Bad
8a858edf5c69a538015c77f4b872748b,2,2017-07-19 07:01:39,10000.0,13000.0,30,Bad
8a858f525ba5119c015ba537934b100e,3,2017-07-24 18:24:46,10000.0,11500.0,15,Bad
8a858f9d5668e3f1015674a656b3274b,12,2017-07-03 15:40:37,30000.0,34500.0,30,Bad
8a858fe756939bbb0156b45c746f61c2,4,2017-07-27 15:33:10,20000.0,24500.0,30,Bad
8a85882653bc51f50153cb3de65e73d0,12,2017-07-25 21:01:49,30000.0,34500.0,30,Good
8a8588ae53f1cb7c01540e8cf9f66b81,2,2017-07-15 06:10:13,10000.0,11500.0,15,Good
8a8588f754a058cb0154b12e44351523,5,2017-07-18 18:03:18,10000.0,11500.0,15,Good
8a85893d53e284930153e2a00c3303a4,7,2017-07-12 22:43:04,20000.0,24500.0,30,Good
8a858966538deb190153a7e5cb937e06,6,2017-07-04 11:51:38,40000.0,48000.0,60,Good
8a85898a53bc15600153cac0a9e906a3,19,2017-07-26 10:33:32,40000.0,48000.0,60,Good
8a8589f853f100fb01540b7bf8102d1f,15,2017-07-17 06:42:30,20000.0,23000.0,30,Good
8a858e0458d4ac3d0158e7fee4351588,5,2017-07-14 11:13:00,20000.0,24500.0,30,Good
8a858e0d59b23c720159b3a2d9a054bb,6,2017-07-24 11:50:02,30000.0,34500.0,30,Good
8a858e1d5cd58f9e015cd91cdee408ca,2,2017-07-26 12:48:20,10000.0,11500.0,15,Good
8a858e235bd971a4015be80845bb2119,4,2017-07-08 22:23:22,20000.0,24500.0,30,Good
8a858e355908083001591d1c3e4b02db,12,2017-07-26 12:46:42,40000.0,44000.0,30,Good
8a858e495bf8527e015bfc8aea892236,3,2017-07-17 06:35:54,10000.0,13000.0,30,Good
8a858e5357d823010157d845e8f71dcd,7,2017-07-11 18:13:48,10000.0,11500.0,15,Good
8a858e5e57adcb8e0157ae03888418ff,2,2017-07-06 09:52:14,10000.0,13000.0,30,Good
8a858e645755e622015763380e322ea2,2,2017-07-16 18:19:01,10000.0,11500.0,15,Good
8a858e685c217d36015c2f09b15a15e9,2,2017-07-11 17:43:27,10000.0,11500.0,15,Bad
8a858e6f5668e01701568f255f051ac4,14,2017-07-18 04:40:49,50000.0,55000.0,60,Good
8a858e7855113fb701551a79202d4dff,10,2017-07-01 03:37:49,10000.0,13000.0,30,Good
8a858e885c63d379015c73e47f8c08d7,3,2017-07-25 12:30:10,10000.0,13000.0,30,Good
8a858e905ce98e8d015cee25944e2724,2,2017-07-11 07:46:25,10000.0,13000.0,30,Bad
8a858e985ccb51e8015ccbeabb873fae,2,2017-07-07 23:26:16,10000.0,13000.0,30,Good
8a858ea35d0e2226015d0e4cd68f1947,2,2017-07-29 09:29:06,10000.0,13000.0,30,Good
8a858ea9587a961d015885a62b275a8f,2,2017-07-01 21:57:34,10000.0,13000.0,30,Good
8a858eb858b1a6d20158b9593d3f20db,9,2017-07-28 12:41:56,30000.0,34500.0,30,Good
8a858ec358dc5c130158e86849701295,5,2017-07-07 17:13:08,15000.0,18375.0,30,Good
8a858ec75bfd77c4015c01a6e2e1199b,3,2017-07-14 09:53:13,10000.0,13000.0,30,Bad
8a858ee0560bc07701560e3c10544572,4,2017-07-23 12:07:45,10000.0,13000.0,30,Good
8a858ee65be8d42d015be90352a8166d,3,2017-07-04 14:06:50,10000.0,13000.0,30,Good
8a858eee5872716901587644c4391794,8,2017-07-25 14:44:15,30000.0,34500.0,30,Good
8a858ef55a46c7c8015a471ac5753f02,7,2017-07-19 17:09:34,30000.0,34500.0,30,Bad
8a858f01588603fa0158872e60af68d0,5,2017-07-08 15:26:23,10000.0,13000.0,30,Good
8a858f085a477386015a488df8db7111,4,2017-07-11 00:16:15,20000.0,24500.0,30,Good
8a858f1554da2c400154dd8939c56b1f,3,2017-07-14 11:51:11,10000.0,11500.0,15,Good
8a858f1b5b256bc9015b2f810016616c,7,2017-07-18 13:12:29,10000.0,11500.0,15,Good
8a858f2656e154de0156e4eb81786821,8,2017-07-13 00:51:38,10000.0,13000.0,30,Good
8a858f295c8d307f015c93a9ccda7eb7,2,2017-07-12 17:30:34,10000.0,13000.0,30,Good
8a858f2c5ca72bae015caa81ef264a58,2,2017-07-25 12:50:16,10000.0,13000.0,30,Good
8a858f335c8d9723015c9706f48f4116,3,2017-07-04 19:11:05,10000.0,11500.0,15,Good
8a858f385b34d285015b351d132b3ae8,4,2017-07-19 14:26:02,20000.0,24500.0,30,Good
8a858f4156939c3c0156b3061f4d69cf,9,2017-07-24 21:03:41,40000.0,48000.0,60,Good
8a858f4b55df0f530155ee9754535666,10,2017-07-16 15:22:28,40000.0,48000.0,60,Good
8a858f555cacacdf015cb06242e03e45,2,2017-07-18 21:33:33,10000.0,11500.0,15,Good
8a858f595ccb6f86015cce03949b43a9,2,2017-07-24 10:46:54,10000.0,11500.0,15,Good
8a858f5e5cb23c77015cb25bd0a3073c,2,2017-07-16 14:04:36,10000.0,13000.0,30,Good
8a858f61560bc0e501561e222be3280d,3,2017-07-19 16:10:36,10000.0,11500.0,15,Good
8a858f6c5bf84cd0015bf8b8239327b2,3,2017-07-19 19:42:09,10000.0,13000.0,30,Good
8a858f73594ab1ea01595e72de584bca,7,2017-07-20 18:53:35,15000.0,18375.0,30,Good
8a858f7e5ba0189c015ba4b79b8c2d5b,5,2017-07-20 08:00:49,20000.0,22250.0,15,Good
8a858ee25ca1a0f9015ca1c488821488,3,2017-07-29 21:38:05,10000.0,13000.0,30,Good
8a858ee755a0c84a0155b7028fea49b6,11,2017-07-26 19:08:58,30000.0,39000.0,60,Good
8a858eef5554890501556dcff6f9065f,8,2017-07-10 13:03:54,20000.0,24500.0,30,Good
8a858ef45cd09b8c015cd4d82f22728d,2,2017-07-27 06:39:58,10000.0,13000.0,30,Good
8a858efd5ca70688015caae5f9275628,2,2017-07-28 19:06:03,10000.0,11500.0,15,Good
8a858f03582a54c3015830069801577c,6,2017-07-01 09:17:42,20000.0,24500.0,30,Good
8a858f085b494826015b54791d4f0126,5,2017-07-01 11:02:06,20000.0,24500.0,30,Good
8a858f1554e294490154f2d722955866,12,2017-07-03 12:02:12,40000.0,44000.0,30,Good
8a858f1b5b256bc9015b2f5280ff57dd,3,2017-07-01 09:12:30,10000.0,11500.0,15,Good
8a858f275591bf5d01559733c8767113,5,2017-07-03 15:39:40,20000.0,24500.0,30,Good
8a858f2b5c11cabe015c136a30940ae3,3,2017-07-05 09:02:49,10000.0,13000.0,30,Good
8a858f2d5bfcf426015bfd6c3039495d,5,2017-07-03 12:20:28,20000.0,22250.0,15,Bad
8a858f335c8d9723015c93e33d5e77fe,2,2017-07-26 09:39:10,10000.0,13000.0,30,Good
8a858f375cef1cbc015cef217cd302fe,2,2017-07-25 15:05:15,10000.0,11500.0,15,Good
8a858f415ba54724015baa6a28020272,3,2017-07-16 13:06:11,10000.0,13000.0,30,Good
8a858f54592214a0015922c0bfa71bd8,4,2017-07-06 13:42:46,10000.0,11500.0,15,Bad
8a858f565b683b56015b800206d93f22,4,2017-07-15 15:44:38,20000.0,24500.0,30,Good
8a858f5e5566567d01557540adc15a20,9,2017-07-13 07:50:51,10000.0,11500.0,15,Good
8a858f6c570f2d66015715196add220a,11,2017-07-07 08:23:10,10000.0,11000.0,30,Good
8a858f725be8d4ff015be90aaf642009,3,2017-07-10 22:49:32,20000.0,24500.0,30,Good
8a858f7c59ab662b0159abe159a14a59,2,2017-07-18 19:12:31,10000.0,13000.0,30,Good
8a858f885adcf4e8015ae2cbe4556d70,4,2017-07-01 09:18:29,20000.0,24500.0,30,Bad
8a858f915a3bd604015a3c5c4c124545,7,2017-07-29 11:16:27,30000.0,34500.0,30,Good
8a858f9a5b33cc48015b3405c30f3d7b,4,2017-07-19 17:38:37,10000.0,11500.0,15,Good
8a858fa05b62bcf3015b62c49d9b067c,3,2017-07-02 10:07:16,10000.0,13000.0,30,Good
8a858fa45bd95e9a015bdd6141823e52,3,2017-07-05 09:51:08,10000.0,13000.0,30,Good
8a858fb0582a54ba01582d4dfcd567ee,9,2017-07-13 19:51:38,30000.0,34500.0,30,Good
8a858fba5cd5feee015cd9f99f38135a,2,2017-07-24 12:51:18,10000.0,13000.0,30,Good
8a858fc05bf7e886015bf849089f3f7c,2,2017-07-12 08:24:13,10000.0,13000.0,30,Bad
8a858fcb5b00cc54015b0c32ba401c99,6,2017-07-06 17:57:53,10000.0,13000.0,30,Good
8a858fd3552c756201554516fae7359e,12,2017-07-20 11:03:47,30000.0,34500.0,30,Good
8a858fe8586deed301586f1b2e7d41f2,8,2017-07-01 22:32:01,30000.0,34500.0,30,Good
8a858ff25c88461c015c885b45fb0b28,2,2017-07-24 10:13:10,10000.0,11500.0,15,Good
8a858ffa5adb9abd015adbe07c2c2e52,7,2017-07-26 10:42:39,30000.0,39000.0,60,Good
8a858e0f5c45466f015c55c7e09d5e9c,2,2017-07-22 23:44:32,10000.0,13000.0,30,Bad
8a858e6f5668e017015684c4a4305d0a,2,2017-07-18 00:08:51,10000.0,13000.0,30,Bad
8a858ee755a0c84a0155bf1b6a02583e,9,2017-07-30 22:15:31,10000.0,13000.0,30,Bad
8a858f225bfdb280015c0742b3c63016,2,2017-07-19 11:23:15,10000.0,13000.0,30,Bad
8a858f68588604400158968766d72335,8,2017-07-06 08:02:10,20000.0,24500.0,30,Bad
8a858fcf558237b40155865605853ffb,3,2017-07-04 17:54:58,10000.0,13000.0,30,Bad
8a8588235384a58d01538faa46246121,9,2017-07-10 12:04:35,40000.0,48000.0,60,Bad
8a85888c54a05b820154aa79afb15290,8,2017-07-16 15:29:04,20000.0,24500.0,30,Good
8a8588fd53c244bc0153c9c031e76307,7,2017-07-29 10:13:14,20000.0,24500.0,30,Good
8a85895054a061920154a97b3a201bf9,7,2017-07-18 15:14:14,30000.0,34500.0,30,Good
8a8589a453bc422d0153c78133226c26,10,2017-07-27 09:31:39,40000.0,48000.0,60,Good
8a8589c1545181f301546606804130a2,2,2017-07-25 17:43:54,10000.0,13000.0,30,Good
8a858e035693e02901569484c15f3bf1,9,2017-07-06 22:11:49,40000.0,44000.0,30,Good
8a858e135cb22031015cb663b7c54fa9,2,2017-07-25 08:24:34,10000.0,13000.0,30,Good
8a858e1d5cd58f9e015cdfe7c50d380b,2,2017-07-26 08:32:42,10000.0,12500.0,30,Good
8a858e325ac154c1015ac67cfc136cf3,5,2017-07-17 10:02:11,20000.0,24500.0,30,Good
8a858e3c5853733801586a30c5c04575,9,2017-07-07 12:57:48,30000.0,39000.0,60,Good
8a858e495bf8527e015bf9ec3e176b75,4,2017-07-24 11:01:29,10000.0,13000.0,30,Good
8a858e585693982b0156adecb6c42cdb,11,2017-07-18 12:09:35,40000.0,44000.0,30,Good
8a858e655a047d1a015a142bd3e7145f,7,2017-07-13 15:29:40,30000.0,34500.0,30,Good
8a858e6a5bfd4b54015c02171e1660b1,3,2017-07-18 14:12:04,20000.0,22250.0,15,Good
8a858e6c5c88d145015c9624de8056f3,2,2017-07-09 07:41:35,10000.0,13000.0,30,Good
8a858e705668e16701568e128474421a,2,2017-07-12 20:24:36,10000.0,11500.0,15,Good
8a858e785c8d9167015c92299ef81a09,2,2017-07-14 18:51:05,10000.0,13000.0,30,Good
8a858f8a5a424041015a4673217f2c18,4,2017-07-11 15:11:43,20000.0,24500.0,30,Good
8a858f975c4582c4015c4e2ba05c62b5,3,2017-07-24 06:53:07,10000.0,13000.0,30,Good
8a858f9f5bd99987015bdc921fb36531,2,2017-07-10 12:24:18,10000.0,13000.0,30,Good
8a858fa154e2912f01550b96c0520352,12,2017-07-27 17:03:39,40000.0,44000.0,30,Good
8a858fa45bd95e9a015bdd6768893f4d,3,2017-07-07 09:58:11,10000.0,13000.0,30,Bad
8a858fb65a4bf70d015a4c41e5112d73,5,2017-07-05 13:07:59,20000.0,24500.0,30,Good
8a858fc15cd06c32015cd429b6951f35,2,2017-07-17 21:44:11,10000.0,11500.0,15,Good
8a858fd3552c7562015562a28e7672a4,11,2017-07-27 11:59:44,40000.0,48000.0,60,Good
8a858fd85507735701550d82f1b723ff,19,2017-07-15 17:29:12,20000.0,20500.0,15,Good
8a858fe05d421ff4015d4c87d2a21ceb,2,2017-07-24 22:34:06,10000.0,13000.0,30,Bad
8a858fea5b8c314d015b8f3fa4a93a11,4,2017-07-13 15:09:24,10000.0,11500.0,15,Bad
8a858ff45be92ea2015be9cb6e5b3a89,5,2017-07-21 20:15:58,20000.0,24500.0,30,Good
8a81890b51d31db90151d5fd989c1dbd,2,2017-07-07 05:43:07,10000.0,13000.0,30,Bad
8a858e245c214660015c301d19ab184f,3,2017-07-28 11:11:37,10000.0,13000.0,30,Bad
8a858eb858b1a6d20158b90ccf8a1298,2,2017-07-14 11:23:07,10000.0,11500.0,15,Bad
8a858eef5554890501556a2471a71e26,7,2017-07-08 17:27:11,10000.0,13000.0,30,Bad
8a858f685aae9a21015aafc38f817511,3,2017-07-13 05:55:53,20000.0,22250.0,15,Bad
8a858fa3586d20e001586d8ef15428c1,8,2017-07-27 18:22:18,30000.0,34500.0,30,Bad
8a858ff5562dc3b601562fffe43c14bc,9,2017-07-07 09:21:17,30000.0,34500.0,30,Bad
8a85881053bc33670153c7a4d2685aa0,8,2017-07-30 07:04:32,10000.0,11125.0,15,Good
8a858899538ddb8e0153a780c56e34bb,22,2017-07-04 18:52:48,40000.0,43500.0,30,Good
8a8588fd53c244bc0153c7b2842d093b,17,2017-07-29 09:17:34,35000.0,38500.0,30,Good
8a85895054a061920154a9c8935d351f,2,2017-07-04 17:20:17,10000.0,13000.0,30,Good
8a8589a053acc39e0153aff9bbd7238a,12,2017-07-18 21:39:03,40000.0,48000.0,60,Good
8a8589b953d0be470153d20503ec69ee,12,2017-07-23 21:15:55,50000.0,57500.0,90,Good
8a858e045b495c30015b54075ab043e5,4,2017-07-10 20:50:55,15000.0,18375.0,30,Good
8a858e125acd7563015ad16a8f964ab1,4,2017-07-08 13:16:01,10000.0,11500.0,15,Bad
8a858e185b4923b4015b50807fef1ab5,4,2017-07-10 10:40:20,20000.0,24500.0,30,Good
8a858e1e54e2aa5a0154e2e87bf317e5,11,2017-07-07 10:33:01,30000.0,34500.0,30,Good
8a858e245c214660015c2fec6a70058e,3,2017-07-05 23:07:22,10000.0,13000.0,30,Bad
8a858e345be813ea015becdece40410d,2,2017-07-09 15:43:54,10000.0,11500.0,15,Good
8a858e3c5cac9fcc015cacb7b97a0977,2,2017-07-03 13:39:08,10000.0,13000.0,30,Good
8a858e4456ced8470156d1fdea681a74,2,2017-07-19 13:22:01,10000.0,11500.0,15,Good
8a858e585693982b01569e0079561fb1,7,2017-07-13 16:07:10,30000.0,39000.0,60,Good
8a858e645591c24b01559aebf3576da3,4,2017-07-20 13:02:42,20000.0,24500.0,30,Good
8a858e675c3fe0a1015c5315aaae176a,3,2017-07-28 17:42:19,10000.0,12500.0,30,Good
8a858e6f5bce1023015bce19dbbf038d,3,2017-07-04 08:54:49,20000.0,24500.0,30,Good
8a858e735c5a4bed015c5d0ab47242fb,2,2017-07-28 18:03:48,10000.0,11500.0,15,Good
8a858e7e5b159af5015b16e181485f15,7,2017-07-26 09:41:55,30000.0,39000.0,60,Good
8a858e885c63d379015c6908c6fa1856,2,2017-07-14 13:30:31,10000.0,13000.0,30,Good
8a858e905d41e83b015d487d09274ec7,2,2017-07-26 20:45:16,10000.0,13000.0,30,Good
8a858e955cf51403015cf8be51125400,2,2017-07-28 18:00:31,10000.0,11500.0,15,Good
8a858e9d5bfd7037015c0baee4de3547,2,2017-07-13 10:26:32,10000.0,13000.0,30,Good
8a858ea75b1fd476015b2013ccc13238,3,2017-07-29 10:47:32,10000.0,11500.0,15,Good
8a858eb45876dcc5015885b5a2c16618,9,2017-07-03 17:23:46,30000.0,34500.0,30,Good
8a858eba5591bf2801559680580a1f9e,17,2017-07-27 20:53:27,60000.0,68100.0,90,Good
8a858ec555f96a9a0156020f154c1b12,9,2017-07-07 12:52:52,40000.0,48000.0,60,Good
8a858ed4584472cf01584510df1d30d8,11,2017-07-14 19:23:24,15000.0,17250.0,30,Good
8a858edb5bd936e4015bddd8e11a30e0,3,2017-07-17 08:34:07,10000.0,13000.0,30,Good
8a858ee755a0c84a0155bfe660ea0bcc,9,2017-07-04 22:34:45,15000.0,17250.0,30,Good
8a858efe5bca0a81015bcd3ec30c6022,4,2017-07-03 01:08:49,10000.0,12250.0,30,Good
8a858f0455d9feaf0155f5a8886a283c,4,2017-07-27 17:30:59,10000.0,13000.0,30,Good
8a858f08582a51bc01582e67a7e115a2,13,2017-07-19 15:14:43,40000.0,44000.0,30,Good
8a858f1554e29449015500deb58f1653,15,2017-07-14 15:49:47,40000.0,48000.0,60,Bad
8a858f255cb1710a015cb4d46c3074f7,2,2017-07-03 16:10:39,10000.0,13000.0,30,Good
8a858f2c5ca72bae015ca788ffeb3aa3,2,2017-07-10 11:13:54,10000.0,13000.0,30,Good
8a858f305c8dd672015c9246679f1d31,2,2017-07-11 18:06:35,10000.0,13000.0,30,Good
8a858f365b2547f3015b2fa36f67322c,8,2017-07-18 11:43:07,30000.0,34500.0,30,Good
8a858e875b910dfe015b9e85091b69f4,7,2017-07-15 00:51:52,40000.0,44000.0,30,Good
8a858e8d56b784480156b9e9f16a0420,14,2017-07-20 19:37:31,40000.0,44000.0,30,Good
8a858e955cf51403015cf8234be27d07,2,2017-07-20 13:17:15,10000.0,13000.0,30,Bad
8a858ea55b817cc8015b81ae858c1f85,3,2017-07-18 15:27:57,10000.0,11500.0,15,Good
8a858eb95591bf0001559220e85e1b16,5,2017-07-22 07:39:41,10000.0,11500.0,15,Good
8a858ec25a422913015a42b9e0544f59,5,2017-07-21 17:21:44,20000.0,24500.0,30,Good
8a858ed25ba09f98015ba1b5e0dc39b0,4,2017-07-27 14:10:51,20000.0,24500.0,30,Good
8a858eda5c8863ff015c8d8a12d74ddd,2,2017-07-11 07:23:28,10000.0,13000.0,30,Good
8a858edf57f78fed0157fca0738d7cc5,10,2017-07-28 06:59:57,30000.0,34500.0,30,Good
8a858ee25b874ecc015b883ecf2f38d8,4,2017-07-07 12:50:10,10000.0,11500.0,15,Bad
8a858ee65be8d42d015be94985db334b,3,2017-07-24 07:13:54,10000.0,13000.0,30,Bad
8a858ef7599330e0015993a222542644,7,2017-07-11 07:03:10,10000.0,11500.0,30,Good
8a858f0455d9feaf0155de5fb2393a0c,10,2017-07-07 07:55:53,40000.0,48000.0,60,Good
8a858f075b58beb8015b58cc08160e4e,2,2017-07-27 21:51:00,10000.0,13000.0,30,Good
8a858f185b390ca6015b392e46cd20ee,5,2017-07-30 17:25:21,20000.0,24500.0,30,Good
8a858f225bfdb280015c0f84efe85e63,4,2017-07-25 09:25:29,20000.0,24500.0,30,Good
8a858f2a5b3f2121015b3f5f26bb38c8,4,2017-07-23 08:35:19,20000.0,24500.0,30,Good
